game,drawNumber,drawDate,mainNumbers,bonusNumbers,salesAmount,carryoverAmount,prizeTiers
"loto7","252","2018-02-16","8 23 24 25 27 30 31","11 17","","0","[{""tier"":1,""winners"":1,""prizeYen"":316752000},{""tier"":2,""winners"":4,""prizeYen"":12826500},{""tier"":3,""winners"":83,""prizeYen"":865300},{""tier"":4,""winners"":4412,""prizeYen"":9500},{""tier"":5,""winners"":70825,""prizeYen"":1400},{""tier"":6,""winners"":131904,""prizeYen"":900}]"
"loto7","253","2018-02-23","6 7 9 12 15 17 24","26 29","","0","[{""tier"":1,""winners"":1,""prizeYen"":309164300},{""tier"":2,""winners"":4,""prizeYen"":12622700},{""tier"":3,""winners"":98,""prizeYen"":721200},{""tier"":4,""winners"":5391,""prizeYen"":7600},{""tier"":5,""winners"":80979,""prizeYen"":1200},{""tier"":6,""winners"":133405,""prizeYen"":900}]"
"loto7","254","2018-03-02","1 12 14 18 23 24 31","7 26","","301344395","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":3,""prizeYen"":16800700},{""tier"":3,""winners"":59,""prizeYen"":1195900},{""tier"":4,""winners"":3838,""prizeYen"":10700},{""tier"":5,""winners"":65858,""prizeYen"":1500},{""tier"":6,""winners"":125175,""prizeYen"":1000}]"
"loto7","255","2018-03-09","1 4 11 13 15 21 32","5 10","","0","[{""tier"":1,""winners"":2,""prizeYen"":334468400},{""tier"":2,""winners"":5,""prizeYen"":12119600},{""tier"":3,""winners"":83,""prizeYen"":1022100},{""tier"":4,""winners"":4473,""prizeYen"":11100},{""tier"":5,""winners"":80800,""prizeYen"":1500},{""tier"":6,""winners"":142503,""prizeYen"":1000}]"
"loto7","256","2018-03-16","14 21 24 27 30 33 37","19 20","","0","[{""tier"":1,""winners"":1,""prizeYen"":305471000},{""tier"":2,""winners"":3,""prizeYen"":17000400},{""tier"":3,""winners"":77,""prizeYen"":927200},{""tier"":4,""winners"":3497,""prizeYen"":11900},{""tier"":5,""winners"":59453,""prizeYen"":1700},{""tier"":6,""winners"":104129,""prizeYen"":1200}]"
"loto7","257","2018-03-23","5 15 16 26 27 32 35","23 28","","0","[{""tier"":1,""winners"":1,""prizeYen"":303266300},{""tier"":2,""winners"":11,""prizeYen"":4621500},{""tier"":3,""winners"":84,""prizeYen"":847200},{""tier"":4,""winners"":4241,""prizeYen"":9800},{""tier"":5,""winners"":66571,""prizeYen"":1500},{""tier"":6,""winners"":126574,""prizeYen"":1000}]"
"loto7","258","2018-03-30","1 3 11 20 23 32 35","25 26","","0","[{""tier"":1,""winners"":1,""prizeYen"":305996000},{""tier"":2,""winners"":5,""prizeYen"":10008900},{""tier"":3,""winners"":79,""prizeYen"":886800},{""tier"":4,""winners"":3736,""prizeYen"":11000},{""tier"":5,""winners"":61830,""prizeYen"":1600},{""tier"":6,""winners"":105761,""prizeYen"":1100}]"
"loto7","259","2018-04-06","5 6 15 19 22 29 32","4 31","","296865915","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":6022100},{""tier"":3,""winners"":64,""prizeYen"":1053800},{""tier"":4,""winners"":3432,""prizeYen"":11500},{""tier"":5,""winners"":58886,""prizeYen"":1600},{""tier"":6,""winners"":110818,""prizeYen"":1000}]"
"loto7","260","2018-04-13","4 8 12 23 29 31 34","5 6","","0","[{""tier"":1,""winners"":2,""prizeYen"":333667500},{""tier"":2,""winners"":4,""prizeYen"":14811100},{""tier"":3,""winners"":163,""prizeYen"":508800},{""tier"":4,""winners"":6620,""prizeYen"":7300},{""tier"":5,""winners"":93834,""prizeYen"":1200},{""tier"":6,""winners"":149269,""prizeYen"":900}]"
"loto7","261","2018-04-20","4 14 15 17 21 23 26","7 8","","299962625","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":7013900},{""tier"":3,""winners"":56,""prizeYen"":1227400},{""tier"":4,""winners"":3805,""prizeYen"":10500},{""tier"":5,""winners"":63451,""prizeYen"":1500},{""tier"":6,""winners"":129577,""prizeYen"":900}]"
"loto7","262","2018-04-27","2 6 7 9 19 23 36","5 15","","641103540","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":14,""prizeYen"":4083500},{""tier"":3,""winners"":149,""prizeYen"":537100},{""tier"":4,""winners"":6334,""prizeYen"":7400},{""tier"":5,""winners"":95239,""prizeYen"":1200},{""tier"":6,""winners"":155703,""prizeYen"":900}]"
"loto7","263","2018-05-04","1 5 11 16 27 35 36","6 14","","1007154715","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":10029000},{""tier"":3,""winners"":121,""prizeYen"":696200},{""tier"":4,""winners"":5583,""prizeYen"":8800},{""tier"":5,""winners"":85611,""prizeYen"":1400},{""tier"":6,""winners"":141147,""prizeYen"":1000}]"
"loto7","264","2018-05-11","8 13 15 17 21 26 29","4 24","","1449029430","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":23,""prizeYen"":3183500},{""tier"":3,""winners"":196,""prizeYen"":523000},{""tier"":4,""winners"":8103,""prizeYen"":7400},{""tier"":5,""winners"":112727,""prizeYen"":1300},{""tier"":6,""winners"":193807,""prizeYen"":900}]"
"loto7","265","2018-05-18","12 13 15 19 21 24 36","10 37","","0","[{""tier"":1,""winners"":2,""prizeYen"":973273800},{""tier"":2,""winners"":9,""prizeYen"":9164300},{""tier"":3,""winners"":166,""prizeYen"":695500},{""tier"":4,""winners"":6858,""prizeYen"":9800},{""tier"":5,""winners"":115664,""prizeYen"":1400},{""tier"":6,""winners"":181981,""prizeYen"":1100}]"
"loto7","266","2018-05-25","6 11 15 17 20 27 32","16 22","","313999575","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":3,""prizeYen"":17184400},{""tier"":3,""winners"":84,""prizeYen"":859200},{""tier"":4,""winners"":3986,""prizeYen"":10600},{""tier"":5,""winners"":65358,""prizeYen"":1600},{""tier"":6,""winners"":107711,""prizeYen"":1100}]"
"loto7","267","2018-06-01","8 13 18 20 23 25 26","6 28","","718966520","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":10,""prizeYen"":6591600},{""tier"":3,""winners"":82,""prizeYen"":1125300},{""tier"":4,""winners"":4991,""prizeYen"":10800},{""tier"":5,""winners"":84759,""prizeYen"":1500},{""tier"":6,""winners"":154705,""prizeYen"":1000}]"
"loto7","268","2018-06-08","4 5 9 15 29 31 33","26 27","","173451955","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":6,""prizeYen"":12371700},{""tier"":3,""winners"":135,""prizeYen"":769700},{""tier"":4,""winners"":6894,""prizeYen"":8800},{""tier"":5,""winners"":108858,""prizeYen"":1300},{""tier"":6,""winners"":197196,""prizeYen"":900}]"
"loto7","269","2018-06-15","1 9 15 24 31 33 36","2 26","","0","[{""tier"":1,""winners"":1,""prizeYen"":541546300},{""tier"":2,""winners"":5,""prizeYen"":12376300},{""tier"":3,""winners"":125,""prizeYen"":693000},{""tier"":4,""winners"":5556,""prizeYen"":9100},{""tier"":5,""winners"":87230,""prizeYen"":1400},{""tier"":6,""winners"":140545,""prizeYen"":1100}]"
"loto7","270","2018-06-22","1 2 11 13 15 24 25","26 28","","326590330","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":6633500},{""tier"":3,""winners"":69,""prizeYen"":1076700},{""tier"":4,""winners"":4512,""prizeYen"":9600},{""tier"":5,""winners"":74459,""prizeYen"":1400},{""tier"":6,""winners"":135756,""prizeYen"":900}]"
"loto7","271","2018-06-29","1 9 15 16 19 32 35","14 31","","709520700","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":7961400},{""tier"":3,""winners"":88,""prizeYen"":1013200},{""tier"":4,""winners"":4611,""prizeYen"":11300},{""tier"":5,""winners"":76077,""prizeYen"":1600},{""tier"":6,""winners"":132456,""prizeYen"":1200}]"
"loto7","272","2018-07-06","2 5 8 15 18 26 31","19 25","","0","[{""tier"":1,""winners"":2,""prizeYen"":565988400},{""tier"":2,""winners"":8,""prizeYen"":8794000},{""tier"":3,""winners"":147,""prizeYen"":670000},{""tier"":4,""winners"":8328,""prizeYen"":6900},{""tier"":5,""winners"":108405,""prizeYen"":1300},{""tier"":6,""winners"":169711,""prizeYen"":1000}]"
"loto7","273","2018-07-13","13 15 21 23 26 32 34","5 9","","0","[{""tier"":1,""winners"":2,""prizeYen"":163912900},{""tier"":2,""winners"":396,""prizeYen"":131500},{""tier"":3,""winners"":190,""prizeYen"":383700},{""tier"":4,""winners"":7181,""prizeYen"":5900},{""tier"":5,""winners"":81640,""prizeYen"":1200},{""tier"":6,""winners"":146385,""prizeYen"":800}]"
"loto7","274","2018-07-20","9 14 21 23 25 26 37","7 29","","297380135","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":9848700},{""tier"":3,""winners"":54,""prizeYen"":1276600},{""tier"":4,""winners"":4093,""prizeYen"":9800},{""tier"":5,""winners"":70124,""prizeYen"":1400},{""tier"":6,""winners"":117691,""prizeYen"":1000}]"
"loto7","275","2018-07-27","8 9 15 19 24 25 35","34 37","","659517715","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":14,""prizeYen"":4188400},{""tier"":3,""winners"":133,""prizeYen"":617200},{""tier"":4,""winners"":6531,""prizeYen"":7300},{""tier"":5,""winners"":94999,""prizeYen"":1200},{""tier"":6,""winners"":135106,""prizeYen"":1000}]"
"loto7","276","2018-08-03","3 6 12 17 22 34 35","2 33","","65883635","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":7,""prizeYen"":9668700},{""tier"":3,""winners"":159,""prizeYen"":595900},{""tier"":4,""winners"":6399,""prizeYen"":8600},{""tier"":5,""winners"":94774,""prizeYen"":1400},{""tier"":6,""winners"":151327,""prizeYen"":1100}]"
"loto7","277","2018-08-10","6 7 9 11 21 23 25","1 22","","391610110","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":12,""prizeYen"":4532500},{""tier"":3,""winners"":129,""prizeYen"":590200},{""tier"":4,""winners"":5833,""prizeYen"":7600},{""tier"":5,""winners"":90448,""prizeYen"":1200},{""tier"":6,""winners"":147333,""prizeYen"":900}]"
"loto7","278","2018-08-17","6 9 14 21 23 33 36","27 28","","774981360","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":12638600},{""tier"":3,""winners"":142,""prizeYen"":623000},{""tier"":4,""winners"":6793,""prizeYen"":7600},{""tier"":5,""winners"":103978,""prizeYen"":1200},{""tier"":6,""winners"":167042,""prizeYen"":900}]"
"loto7","279","2018-08-24","7 11 15 17 19 23 31","9 37","","1208286110","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":12,""prizeYen"":5937600},{""tier"":3,""winners"":185,""prizeYen"":539100},{""tier"":4,""winners"":8548,""prizeYen"":6800},{""tier"":5,""winners"":117304,""prizeYen"":1200},{""tier"":6,""winners"":210604,""prizeYen"":800}]"
"loto7","280","2018-08-31","4 9 10 11 24 32 35","2 37","","1693217310","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":13162000},{""tier"":3,""winners"":173,""prizeYen"":639000},{""tier"":4,""winners"":7531,""prizeYen"":8600},{""tier"":5,""winners"":116457,""prizeYen"":1300},{""tier"":6,""winners"":186330,""prizeYen"":1000}]"
"loto7","281","2018-09-07","1 2 17 19 20 22 26","30 36","","1188572470","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":4,""prizeYen"":20471100},{""tier"":3,""winners"":96,""prizeYen"":1194100},{""tier"":4,""winners"":5111,""prizeYen"":13100},{""tier"":5,""winners"":89508,""prizeYen"":1800},{""tier"":6,""winners"":163932,""prizeYen"":1200}]"
"loto7","282","2018-09-14","10 17 18 25 29 35 36","7 14","","658065950","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":8,""prizeYen"":9824400},{""tier"":3,""winners"":112,""prizeYen"":982400},{""tier"":4,""winners"":5643,""prizeYen"":11400},{""tier"":5,""winners"":97856,""prizeYen"":1600},{""tier"":6,""winners"":175263,""prizeYen"":1100}]"
"loto7","283","2018-09-21","13 14 15 17 23 29 31","10 19","","1074137170","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":13780800},{""tier"":3,""winners"":117,""prizeYen"":824400},{""tier"":4,""winners"":6559,""prizeYen"":8600},{""tier"":5,""winners"":102728,""prizeYen"":1300},{""tier"":6,""winners"":152967,""prizeYen"":1100}]"
"loto7","284","2018-09-28","6 7 10 25 29 30 33","1 31","","1531893985","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":9,""prizeYen"":8583600},{""tier"":3,""winners"":124,""prizeYen"":872100},{""tier"":4,""winners"":6317,""prizeYen"":10000},{""tier"":5,""winners"":103248,""prizeYen"":1500},{""tier"":6,""winners"":174824,""prizeYen"":1100}]"
"loto7","285","2018-10-05","11 15 21 26 30 34 35","4 36","","2025575125","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":11,""prizeYen"":7307100},{""tier"":3,""winners"":114,""prizeYen"":987000},{""tier"":4,""winners"":6824,""prizeYen"":9600},{""tier"":5,""winners"":110319,""prizeYen"":1400},{""tier"":6,""winners"":189588,""prizeYen"":1000}]"
"loto7","286","2018-10-12","4 5 14 17 18 29 37","27 31","","2563226520","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":12,""prizeYen"":7365100},{""tier"":3,""winners"":151,""prizeYen"":819400},{""tier"":4,""winners"":7138,""prizeYen"":10100},{""tier"":5,""winners"":114717,""prizeYen"":1500},{""tier"":6,""winners"":211324,""prizeYen"":1000}]"
"loto7","287","2018-10-19","2 7 10 20 24 29 34","4 8","","3182905730","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":20004100},{""tier"":3,""winners"":139,""prizeYen"":1007300},{""tier"":4,""winners"":7135,""prizeYen"":11500},{""tier"":5,""winners"":120517,""prizeYen"":1600},{""tier"":6,""winners"":229390,""prizeYen"":1000}]"
"loto7","288","2018-10-26","1 8 9 16 27 32 37","17 31","","1856070345","[{""tier"":1,""winners"":2,""prizeYen"":1000000000},{""tier"":2,""winners"":16,""prizeYen"":6898600},{""tier"":3,""winners"":253,""prizeYen"":610700},{""tier"":4,""winners"":11152,""prizeYen"":8100},{""tier"":5,""winners"":159113,""prizeYen"":1400},{""tier"":6,""winners"":254099,""prizeYen"":1000}]"
"loto7","289","2018-11-02","2 7 10 12 16 17 34","23 25","","1431007375","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":10,""prizeYen"":9272400},{""tier"":3,""winners"":116,""prizeYen"":1119000},{""tier"":4,""winners"":8151,""prizeYen"":9300},{""tier"":5,""winners"":126863,""prizeYen"":1400},{""tier"":6,""winners"":237336,""prizeYen"":900}]"
"loto7","290","2018-11-09","3 13 22 26 31 32 37","29 35","","1958591280","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":12685700},{""tier"":3,""winners"":135,""prizeYen"":920800},{""tier"":4,""winners"":8993,""prizeYen"":8100},{""tier"":5,""winners"":117753,""prizeYen"":1500},{""tier"":6,""winners"":200734,""prizeYen"":1100}]"
"loto7","291","2018-11-16","1 11 18 19 21 29 37","5 15","","1511981740","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":11,""prizeYen"":8279400},{""tier"":3,""winners"":147,""prizeYen"":867300},{""tier"":4,""winners"":6914,""prizeYen"":10800},{""tier"":5,""winners"":112385,""prizeYen"":1600},{""tier"":6,""winners"":215531,""prizeYen"":1000}]"
"loto7","292","2018-11-23","12 15 25 26 27 29 35","24 30","","2011587545","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":11727300},{""tier"":3,""winners"":123,""prizeYen"":934300},{""tier"":4,""winners"":6641,""prizeYen"":10100},{""tier"":5,""winners"":115238,""prizeYen"":1400},{""tier"":6,""winners"":194454,""prizeYen"":1000}]"
"loto7","293","2018-11-30","11 13 15 20 27 29 35","1 7","","0","[{""tier"":1,""winners"":3,""prizeYen"":847890100},{""tier"":2,""winners"":13,""prizeYen"":6877200},{""tier"":3,""winners"":193,""prizeYen"":648500},{""tier"":4,""winners"":8255,""prizeYen"":8800},{""tier"":5,""winners"":127142,""prizeYen"":1400},{""tier"":6,""winners"":221913,""prizeYen"":1000}]"
"loto7","294","2018-12-07","3 4 6 10 14 22 29","28 32","","362900105","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":9858900},{""tier"":3,""winners"":117,""prizeYen"":707800},{""tier"":4,""winners"":5538,""prizeYen"":8700},{""tier"":5,""winners"":86288,""prizeYen"":1300},{""tier"":6,""winners"":141461,""prizeYen"":1000}]"
"loto7","295","2018-12-14","4 5 6 8 9 22 32","13 26","","786597795","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":10043600},{""tier"":3,""winners"":85,""prizeYen"":1157900},{""tier"":4,""winners"":5550,""prizeYen"":10400},{""tier"":5,""winners"":91904,""prizeYen"":1500},{""tier"":6,""winners"":170758,""prizeYen"":1000}]"
"loto7","296","2018-12-21","1 8 10 12 18 28 29","25 27","","262288165","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":14,""prizeYen"":5696500},{""tier"":3,""winners"":181,""prizeYen"":616800},{""tier"":4,""winners"":8342,""prizeYen"":7800},{""tier"":5,""winners"":120593,""prizeYen"":1300},{""tier"":6,""winners"":198645,""prizeYen"":1000}]"
"loto7","297","2018-12-28","2 3 11 16 23 28 36","8 24","","723867455","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":29,""prizeYen"":2601200},{""tier"":3,""winners"":216,""prizeYen"":488900},{""tier"":4,""winners"":9573,""prizeYen"":6400},{""tier"":5,""winners"":127018,""prizeYen"":1200},{""tier"":6,""winners"":215516,""prizeYen"":800}]"
"loto7","298","2019-01-04","1 3 8 11 18 19 22","26 30","","1078420555","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":10,""prizeYen"":5834900},{""tier"":3,""winners"":147,""prizeYen"":555700},{""tier"":4,""winners"":6553,""prizeYen"":7300},{""tier"":5,""winners"":92747,""prizeYen"":1200},{""tier"":6,""winners"":141991,""prizeYen"":1000}]"
"loto7","299","2019-01-11","1 6 10 13 16 26 36","28 30","","1578585130","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":11,""prizeYen"":7533500},{""tier"":3,""winners"":207,""prizeYen"":560400},{""tier"":4,""winners"":7616,""prizeYen"":8900},{""tier"":5,""winners"":105706,""prizeYen"":1500},{""tier"":6,""winners"":186101,""prizeYen"":1100}]"
"loto7","300","2019-01-18","4 7 21 31 33 34 35","6 12","","1097825350","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":4,""prizeYen"":21689100},{""tier"":3,""winners"":172,""prizeYen"":706100},{""tier"":4,""winners"":7409,""prizeYen"":9600},{""tier"":5,""winners"":114350,""prizeYen"":1500},{""tier"":6,""winners"":193635,""prizeYen"":1100}]"
"loto7","301","2019-01-25","4 11 12 25 27 30 33","5 19","","1614973255","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":20,""prizeYen"":4144500},{""tier"":3,""winners"":196,""prizeYen"":592000},{""tier"":4,""winners"":8211,""prizeYen"":8200},{""tier"":5,""winners"":122132,""prizeYen"":1300},{""tier"":6,""winners"":209123,""prizeYen"":900}]"
"loto7","302","2019-02-01","8 16 26 27 28 32 34","4 25","","2150226005","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":10,""prizeYen"":8611300},{""tier"":3,""winners"":145,""prizeYen"":831400},{""tier"":4,""winners"":7315,""prizeYen"":9600},{""tier"":5,""winners"":116603,""prizeYen"":1400},{""tier"":6,""winners"":198947,""prizeYen"":1000}]"
"loto7","303","2019-02-08","4 7 14 17 21 34 37","10 30","","2711152345","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":11,""prizeYen"":8300300},{""tier"":3,""winners"":328,""prizeYen"":389700},{""tier"":4,""winners"":9335,""prizeYen"":8000},{""tier"":5,""winners"":126257,""prizeYen"":1400},{""tier"":6,""winners"":194195,""prizeYen"":1100}]"
"loto7","304","2019-02-15","7 9 10 17 28 33 36","18 23","","3299321575","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":14,""prizeYen"":6958200},{""tier"":3,""winners"":167,""prizeYen"":816600},{""tier"":4,""winners"":7790,""prizeYen"":10200},{""tier"":5,""winners"":132072,""prizeYen"":1400},{""tier"":6,""winners"":242136,""prizeYen"":1000}]"
"loto7","305","2019-02-22","6 17 23 24 27 28 31","10 18","","2940077565","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":15,""prizeYen"":7062900},{""tier"":3,""winners"":187,""prizeYen"":793100},{""tier"":4,""winners"":9402,""prizeYen"":9200},{""tier"":5,""winners"":154534,""prizeYen"":1300},{""tier"":6,""winners"":262362,""prizeYen"":1000}]"
"loto7","306","2019-03-01","12 13 15 22 25 33 35","1 31","","3531756965","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":12306100},{""tier"":3,""winners"":186,""prizeYen"":741000},{""tier"":4,""winners"":8831,""prizeYen"":9100},{""tier"":5,""winners"":135005,""prizeYen"":1400},{""tier"":6,""winners"":222934,""prizeYen"":1100}]"
